id,vote_average,vote_count,title,genre_id,overview,popularity,original_language,release_date,production_companies_id,homepage,imdb_id,revenue,tagline
442065,7.7,61,The Last Full Measure,"[18, 10752]","The incredible true story of Vietnam War hero William H. Pitsenbarger, a U.S. Air Force Pararescuemen medic who personally saved over sixty men. Thirty-two years later, Pentagon staffer Scott Huffman investigates a Congressional Medal of Honor request for Pitsenbarger and uncovers a high-level conspiracy behind the decades-long denial of the medal, prompting Huffman to put his own career on the line to seek justice for the fallen airman.",19.166,en,2020-01-23,[22564],https://www.thelastfullmeasurefilm.com/,tt0783640,0,The ultimate sacrifice deserves the highest honor.
645689,0.0,0,The Duke,[],"In 1961, Kempton Bunton, a 60 year old taxi driver, stole Goya’s portrait of the Duke of Wellington from the National Gallery in London.  It was the first (and remains the only) theft in the Gallery’s history.  Kempton sent ransom notes saying that he would return the painting on condition that the government agreed to provide television for free to the elderly.  What happened next became the stuff of legend.  Only 50 years later did the full story emerge -Kempton had spun a web of lies.  The only truth was that he was a good man, determined to change the world and save his marriage – how and why he used the Duke to achieve that is a wonderfully uplifting tale.",18.781,en,2020-11-06,"[290, 2690, 7981]",,tt11204094,0,
696575,0.0,0,Patton Oswalt: I Love Everything,[35],Turning 50. Remarrying. Buying a new house. Experiencing existential dread at Denny's. Life comes at Patton Oswalt fast in his latest stand-up special.,24.73,en,2020-05-19,[],https://www.netflix.com/title/81206879,tt12146952,0,
639247,6.3,50,Dreamkatcher,"[27, 53]","Gail is forced to come to terms with Josh, her new stepson, at a remote country home. After stealing an evil talisman from a mysterious neighbor, Josh has sinister dreams of his dead mother, who commands Josh to murder Gail. When Josh's dad returns, he and Gail suspect that their son has been possessed by an ancient, bloodthirsty spirit. Is it too late to save Josh's life — or their own?",15.489,en,2020-04-28,[9036],,tt10553210,0,Let the nightmare begin.
589049,7.1,57,The Photograph,"[18, 10749]","When famed photographer Christina Eames dies unexpectedly, she leaves her estranged daughter, Mae, hurt, angry and full of questions. When Mae finds a photograph tucked away in a safe-deposit box, she soon finds herself delving into her mother's early life -- an investigation that leads to an unexpected romance with a rising journalist.",18.161,en,2020-02-14,"[49968, 33]",https://www.thephotographmovie.com/,tt7798646,0,
668195,6.4,248,Ultras,[18],An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,13.859,it,2020-03-09,[],https://www.netflix.com/title/81178339,tt10937434,0,
697795,7.0,1,Basketball County: In the Water,[99],"This documentary film examines how NBA star Kevin Durant’s hometown of Prince George’s County, Maryland, has recently produced more elite basketball players than anywhere else in the world.",12.661,en,2020-05-15,"[133897, 133898, 4343, 124277]",https://www.sho.com/titles/3492196/basketball-county-in-the-water,tt7333982,0,Where greatness lives.
617786,6.6,23,The Other Lamb,"[27, 18, 53]","A haunting and nightmarish tale that tells the story of Selah, a young girl born into a repressive cult known as the Flock. The members of the Flock – all women and female children– live in a rural compound, and are led by one man, known only as Shepherd. Selah, a daughter who is on the cusp of teenage-hood, is given the great honor of participating in the sacred ritual of the birthing of the lambs – upon which they depend for survival – where she has a shocking and otherworldly experience. She begins to have strange visions that make her question her own reality, and everything the Shepherd has taught her and her sisters.",17.864,en,2020-04-03,"[81794, 75023]",,tt7737734,0,
682071,4.4,10,To the Beat! Back 2 School,"[35, 18, 10751]","Sisterhood is tested, rivalries heat up and new bonds are formed when students go back to their performing arts school to compete for an all-expense paid summer scholarship program to a prestigious Conservatory of Fine Arts.",10.832,en,2020-03-10,[],,tt8854392,0,The story continues...at school.
652483,6.4,399,Airplane Mode,"[35, 10749]","When Ana, an influencer, crashes her car while talking on the phone, she's shipped to her grumpy grandfather's farm -- and forced into a digital detox.",20.548,pt,2020-01-23,"[112698, 129999]",https://www.netflix.com/title/81056195,tt10731748,0,
693907,0.0,0,Barbie and Kendra Save the Tiger King!,"[35, 27]","From the studio that brought you CORONA ZOMBIES, comes the next chapter in the satirical saga! After narrowly escaping the contagious catastrophe of the CORONA ZOMBIES, ditsy American beauties Barbie and Kendra battle their deadliest foe yet: social distancing boredom! Hooked on binge-watching a television show about a man and his tigers on a nature channel, the two ladies hatch the perfect plan to save the Tiger King himself! From the living rooms of LA to the wilds of Africa, our dynamic duo embark on a curve-flattening journey to free Joe from a fate worse than Carole Baskin! It's a bungle in the jungle as Barbie and Kendra continue their quest to survive the panic of the pandemic in this, the next Coronasploitation caper from the studio that NEVER sleeps, Full Moon! BARBIE AND KENDRA SAVE THE TIGER KING is now in production and will be released EXCLUSIVELY to the Full Moon Features channel and app on May 15th!",11.855,en,2020-05-14,[15352],https://www.fullmoonfeatures.com/barbie-kendra-save-the-tiger-king?sort=newest,tt12338128,0,
682134,7.0,1,The Gigilotti Case,"[53, 27, 14]",A Private Detective investigates a mysterious gang.,22.991,en,2020-05-19,[],,,0,
438631,0.0,0,Dune,"[28, 12, 878, 18]","A mythic and emotionally charged hero's journey, ""Dune"" tells the story of Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, who must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence - a commodity capable of unlocking humanity's greatest potential - only those who can conquer their fear will survive.",14.295,en,2020-12-17,"[923, 174, 120830]",,tt1160419,0,
665251,6.4,97,Altered Carbon: Resleeved,"[16, 18, 9648, 80, 14, 878]","On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC.",22.653,ja,2020-03-19,[130336],https://www.netflix.com/title/81001991,tt9310328,0,
400160,0.0,0,The SpongeBob Movie: Sponge on the Run,"[14, 16, 12, 35, 10751]","After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to The Lost City of Atlantic City to bring Gary home.",18.494,en,2020-05-28,"[8921, 2348, 24955, 4]",,tt4823776,0,A Huge Journey to Find a Tiny Friend
689249,8.0,234,Money Heist: The Phenomenon,[99],A documentary on why and how 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,15.336,es,2020-04-03,[],https://www.netflix.com/title/81098822,tt12078990,0,
558198,6.5,2,Batsh*t Bride,[35],"On April Fools' Day, just before her wedding, a bride pranks her fiancé by saying that she thinks that they've lost that spark and that they should call off the wedding and break up, only to discover that he feels the exact same way.",13.907,en,2020-05-08,[],,tt8026432,0,'Til jest do us part.
505225,5.0,212,The Last Thing He Wanted,"[18, 53]","At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows…",16.128,en,2020-02-14,"[63369, 76423, 36109]",https://www.thefyzz.com/project/the-last-thing-he-wanted-2018,tt7456312,0,
482273,5.0,2,Valley Girl,"[35, 10749]","Set to a new wave '80s soundtrack, a pair of young lovers from different backgrounds defy their parents and friends to stay together.",21.643,en,2020-05-08,[],,tt1266036,0,
520763,0.0,0,A Quiet Place Part II,"[18, 878, 53]","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",12.786,en,2020-09-03,"[2481, 29312, 4]",,tt8332922,0,Silence is not enough
606954,7.3,242,Odio l'estate,[35],"Three families end up in the same rented house. Throughout the summer, they become friends and rediscover how to enjoy life.",13.211,it,2020-01-30,"[57747, 6246, 119498]",,tt10492998,0,
690369,8.4,29,LEGO DC: Shazam! Magic and Monsters,"[28, 12, 16, 35, 10751, 878]","It’s high time the Justice League took notice of Shazam, but joining the world’s greatest team of superheroes is a lot harder when they’ve all been turned into kids.",14.576,en,2020-04-28,"[9993, 2785]",,tt12093878,0,
701675,0.0,0,Fast and Fierce: Death Race,[28],"Jack Tyson is a young man partaking in an illegal Mexico to California car race when a desperate woman, fleeing from her abusive gangster boyfriend who is financing the tournament, jumps into his car pleading for his help and who has an incriminating USB drive that could send her thug boyfriend, among others, to prison.",15.443,en,2020-05-19,[1311],,tt11765324,0,An illegal street race with everything on the line!
626751,0.0,0,Untitled WB Event Film #2,[],The plot is unknown at this time.,14.159,en,2020-11-20,[174],,,0,
674944,6.3,368,The Occupant,"[53, 18]","An unemployed executive is forced to sell his apartment. When he discovers that he still has the keys, he becomes obsessed with the family that now lives there and decides to recover the life he has lost, at any price.",14.585,es,2020-03-25,[11068],https://www.netflix.com/title/81004797,tt9345754,0,
514207,6.3,28,Invasion,"[878, 28]","After the fall of the alien ship, it took three years. The catastrophe turned the girl's life from Chertanovo and forever changed our view of the universe. It seems that this was the biggest test for all of us. But mankind does not yet know that very soon he will have to experience a new meeting.",9.657,ru,2020-01-01,"[76049, 3451, 100821]",,tt8060328,32104054,
637157,7.1,74,The Main Event,"[10751, 35]","After discovering a magical mask, an 11-year-old aspiring wrestler enters a competition to become the next WWE superstar by using special powers from a magical mask.",18.212,en,2020-04-10,[10339],https://www.netflix.com/title/81024153,tt10540242,0,Big Dreams Need A Little Magic
615177,5.6,148,Coffee & Kareem,"[35, 28]",A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal.,16.113,en,2020-04-03,[89435],,tt9898858,0,
606679,0.0,0,The High Note,"[10749, 35, 10402, 18]","Set in the dazzling world of the LA music scene comes the story of Grace Davis, a superstar whose talent, and ego, have reached unbelievable heights. Maggie is Grace’s overworked personal assistant who’s stuck running errands, but still aspires to her childhood dream of becoming a music producer. When Grace’s manager presents her with a choice that could alter the course of her career, Maggie and Grace come up with a plan that could change their lives forever.",15.619,en,2020-06-18,"[10146, 10163]",,tt9308382,0,You've got to start at the bottom before you take it from the top.
